,Datetime,Tweet Id,Text,Username,sentiment,sentiment_score,Emotion,emotion_score
24523,2022-01-04 12:35:28+00:00,1478344326870564865,"@NikhilV64420541 @DellCares @Dell Same problem bro.... I am facing issues from last 3 months, till now they don't give any solution... Thay are just made for sending sorry and apologies",K06070847Vikash,negative,0.8630656599998474,anger,0.9562819004058838
24524,2022-01-04 12:29:37+00:00,1478342854573502469,"@JuddLegum @Dell @NRCC @NRSC Good to know, I had almost convinced myself to get a new laptop but have been in analysis paralysis over the options.",lepinkpig,positive,0.4907257854938507,anticipation,0.5935674905776978
24525,2022-01-04 12:25:35+00:00,1478341839145283586,@Dell @DellCares @Dell_IN is there anyone in dell who response customer satisfactory? I contacted at every platform till now problem is not resolved. It’s more than 2 months,Cpgoyal28,negative,0.8261317610740662,anger,0.9729474782943726
24526,2022-01-04 12:17:58+00:00,1478339924466319361,@pennytigerlily @Dell @AplasticAnaemia We will be more than happy to help. Please send us a DM via @DellCaresPRO and we'll investigate your situation in greater detail,DellUK,positive,0.8979783058166504,optimism,0.9248915314674377
24527,2022-01-04 12:06:54+00:00,1478337139683340288,"@JuddLegum @Dell @NRCC @NRSC Yep they lie just like the politicians, they just wait until they think everyone has forgotten and go back to the usual nonsense. Thanks for the reminder",loftywishes,negative,0.8090068101882935,anger,0.9672662615776062
24528,2022-01-04 11:28:41+00:00,1478327520722358273,@JuddLegum @Dell @NRCC @NRSC Boycotting @Dell,Imyourdadisme1,negative,0.7610294818878174,anger,0.9662326574325562
24529,2022-01-04 11:28:23+00:00,1478327443014492163,Boycotting @Dell https://t.co/hn7bvDQTiG,Imyourdadisme1,negative,0.770656943321228,anger,0.9354448318481445
24530,2022-01-04 11:26:38+00:00,1478327005041020931,@JuddLegum @Dell @NRCC @NRSC Did anyone seriously believe that corporations would stop donating to republicans? They said they would after January 6th just as a PR excercise.,JanWolf20176202,negative,0.7192411422729492,anger,0.682968258857727
24531,2022-01-04 11:07:36+00:00,1478322212742516738,"@JD_Nasty @Dell @NVIDIAGeForce Maybe one day when I am rich lil bro, or if I find $1,000 lol",GodSilk_WE3,positive,0.6682888865470886,joy,0.9796463847160339
24532,2022-01-04 11:06:14+00:00,1478321872190291970,@MCS_BlueVoter @JuddLegum @Dell @NRCC @NRSC @Deloitte @PunitRenjen That’s what I think about all those who are supporting the trend to authoritarianism. Their ignorance of what happens after it’s installed. Trump wanted firing squads reinstated for a reason.,JaninaHarrison,negative,0.7065042853355408,anger,0.9791548848152161
24533,2022-01-04 10:35:48+00:00,1478314210518081559,.@Dell. Shame on you. #ShameOnDell https://t.co/4EUXaVkpte,beegSF,negative,0.937587559223175,disgust,0.9569302797317505
24534,2022-01-04 10:28:25+00:00,1478312352235671552,@VinayKamat14 @rohandasean @AlokOhrie @MichaelDell @Dell Right,HarishS00479838,neutral,0.8358972668647766,anticipation,0.32726866006851196
24535,2022-01-04 10:19:32+00:00,1478310118567546881,@JuddLegum @Dell @NRCC @NRSC @Deloitte @pikaso_me screenshot this,zsarrina,neutral,0.824141800403595,anticipation,0.2923416793346405
24536,2022-01-04 10:19:14+00:00,1478310043879542785,@JuddLegum @Dell @NRCC @NRSC @pikaso_me screenshot this,zsarrina,neutral,0.8421743512153625,anticipation,0.2656264007091522
24537,2022-01-04 10:09:15+00:00,1478307528907886592,@Dell We're watching you and don't like that you've gone back on your word and are now supporting insurrectionists. Many of your customers are not going to like that.,upton1144,negative,0.9295841455459595,anger,0.9849600195884705
24538,2022-01-04 10:04:13+00:00,1478306264631422979,@JuddLegum @Dell @NRCC @NRSC Shame on you Dell.,NaomiYoungstein,negative,0.9148655533790588,disgust,0.9677540063858032
24539,2022-01-04 09:22:09+00:00,1478295675804790786,@ggeldenhuis @Dell Fantastic news we were able to help with the upgrade for your Dell machine! Enjoy your faster machine!,mrmemory_co_uk,positive,0.9900128841400146,joy,0.9903953671455383
24540,2022-01-04 09:20:46+00:00,1478295328428204033,@Dell My replacement of Laptop is pending since 90 days. Can anyone from Dell push up to Dell_India,VikasKhalasi6,negative,0.7037976384162903,anger,0.9259507060050964
24541,2022-01-04 09:15:15+00:00,1478293942227529728,"@Dell 
Dell i3 system is very slow comnect customer care plz",bharath2vrm,negative,0.9041503071784973,anger,0.9767491817474365
24542,2022-01-04 09:13:59+00:00,1478293623254892544,@Dell the customer care number saying that all lines to this route are busy. How is one suppose to contact for a prob in a product on warranty.,VivekHingorani,negative,0.8687922358512878,anger,0.9801448583602905
24543,2022-01-04 09:11:43+00:00,1478293053366439936,"Wrost service @Dell @DellOutlet unexpected 
I have purchased new dell laptop and i have facing some issue of 1st date but ni response from dell support",mk14novm,negative,0.8184031844139099,anger,0.9677388668060303
24544,2022-01-04 08:45:29+00:00,1478286449120362497,@danlampl @thevikashkmr @FlutterDev @Dell You know it 😅,mkobuolys,neutral,0.6291438341140747,joy,0.9547687768936157
24545,2022-01-04 08:44:32+00:00,1478286210246324228,@mkobuolys @thevikashkmr @FlutterDev @Dell Second time in 1 day right? 😂😂,danlampl,neutral,0.6675350666046143,joy,0.9486950039863586
24546,2022-01-04 08:38:16+00:00,1478284633758638080,"@Dell worst service by dell after purchase. No customer support, no hearing. Never recommend to purchase dell.",Cpgoyal28,negative,0.948192298412323,anger,0.9838964939117432
24547,2022-01-04 08:14:15+00:00,1478278589095235587,"I’m here to show my support for DEMOCRACY, unlike @Dell! https://t.co/NgRacKhSzZ",OglesbyGeorgia,positive,0.6047194004058838,optimism,0.6895627379417419
24548,2022-01-04 07:54:16+00:00,1478273560858685440,@consaff @PMOIndia @Andaman_Admin @DGPANIslands @AndamanPolice  why still my issue not resolved ? No one agree to help i have all the documents and proof Dell Company doing froud with me last 11 months @Dell @Dell_IN i already raised complaint last option i will do suicide 😭😭,7501731707,negative,0.8764133453369141,sadness,0.9207164645195007
24549,2022-01-04 07:49:26+00:00,1478272343835348995,@Dell fuck you guys https://t.co/aqumIhCzWN,DaveyBaby21603,negative,0.9124646782875061,anger,0.9767191410064697
24550,2022-01-04 07:44:15+00:00,1478271040430100488,@ArunMali2003 @Dell @Flipkart Shame on these guys that too from such a big brand !! Naam bade darshan chote ! And didn’t expect such experience from flipkart which this person is facing !!,neel_shr,negative,0.9011701345443726,anger,0.9832271337509155
24551,2022-01-04 07:43:55+00:00,1478270956112322560,@DellCares @Dell_IN @Dell @DellTechIndia @dellindia @Dellindia5 @DellSmbUS worst service afterpurchase. Contacted customer care more than 50 times but issue not resolved yet. It’s so disgusting and worst experience in my life. Not recommended to buy dell.,Cpgoyal28,negative,0.9141913652420044,anger,0.9824801683425903
24552,2022-01-04 07:22:40+00:00,1478265609905389568,@jshusss @BettyLegendWyte @JuddLegum @Dell @NRCC @NRSC @ATT Me too!,ReinventSC,neutral,0.665337085723877,joy,0.7006431818008423
24553,2022-01-04 06:56:18+00:00,1478258974789144582,@JuddLegum @snarkytoes @Dell @NRCC @NRSC Disgusting,CrazyMomma007,negative,0.8760908246040344,anger,0.9832355976104736
24554,2022-01-04 06:46:36+00:00,1478256531669929984,#jan6 @dell and @Deloitte continue to support gop republican traitors to our country. They tried to overtake our govt! @maddow https://t.co/BW3UKWwQBT,josieVotaAzul,negative,0.9202958345413208,anger,0.9722405076026917
24555,2022-01-04 06:39:45+00:00,1478254806556823552,"@Dell Is this a fraud? If so, would you be able to prevent people getting cheated, please? https://t.co/kOB8EKO2q1",GreenActIN,negative,0.8644346594810486,anger,0.92104572057724
24556,2022-01-04 06:38:32+00:00,1478254502079729665,"What do you call a computer that sings ???
A-DELL (@Adele) 🤣🤣🤣
#Iwork4Dell #dell @Dell .
#notmyjoke #copiedfromsomewhere",raghusood,neutral,0.5729816555976868,joy,0.767829179763794
24557,2022-01-04 06:32:47+00:00,1478253054780661760,"@Microsoft 
@Windows 
@Dell 
I was using my ms office 2016 that come with the dell product
Last 2 years after reinstalling windows 
In my Microsoft account it is not showing the subscription why is that happening?",st_March2021,negative,0.5538243651390076,anger,0.9533685445785522
24558,2022-01-04 05:48:06+00:00,1478241810262597634,@Dell I do! With my Mac!,nandojet,positive,0.7726072072982788,joy,0.8427337408065796
24559,2022-01-04 05:43:22+00:00,1478240617385783296,@JuddLegum @Dell @NRCC @NRSC @Dell @Deloitte What do you have to say about this?,snappychacha,neutral,0.7778114676475525,anticipation,0.6290782690048218
24560,2022-01-04 05:42:50+00:00,1478240485202345992,"@Dell is conribuing to the anti-Constitutio #tumPublicanParty, specifically the 147 LYING TRAITORS who voted against certifying Biden's election! #TRAITORfunderDell is intentionally, knowingly promoting those who are ""disrupting the democratic process,"" in THEIR words. https://t.co/WWRz0DRLB2",JustHisWords,negative,0.9041334390640259,anger,0.9833955764770508
24561,2022-01-04 05:31:41+00:00,1478237676440481793,"@TennS4Ever @NoahBookbinder @reedgalen @CREWcrew Yeah, don't forget @Dell, @ATT and @Toyota",LeaveNothingFTF,neutral,0.7035070657730103,anticipation,0.5059733986854553
24562,2022-01-04 05:23:32+00:00,1478235626931724296,Disgusting to see @Dell and @Deloitte bankroll the end of our right to vote. https://t.co/JtsBDdCFAT,jpmarcum,negative,0.9219067096710205,anger,0.9811637997627258
24563,2022-01-04 05:22:39+00:00,1478235405875089410,@Dell How concerned were you? Not a good thing… #BoycottDell https://t.co/0CvFa8S3z8,tracypa11,negative,0.9181733727455139,disgust,0.9434321522712708
24564,2022-01-04 05:20:15+00:00,1478234799097667586,"Shit, @Dell is alt alt-right https://t.co/HhGrtv9RYu",FoolWhata,negative,0.863248348236084,anger,0.9265594482421875
24565,2022-01-04 05:19:43+00:00,1478234668163944449,"One of the dell technician of an authorised service centre claimed that it's a manufacturing defect of this particular model (inspiron 3511) still Dell has refused to give me a refund for the same.
Detailed story in the previous tweet.
@Dell @DellOutlet @DellTech @DellCares https://t.co/wQ2JXNdbDj",SaloniM00687246,negative,0.7763246893882751,anger,0.9497852921485901
24566,2022-01-04 05:17:02+00:00,1478233990934908929,"@DellCares @Dell @MichaelDell Everybody just needs the customer's money right there and then. Once that's in, let go of them. That's your motto right? I'm sick and tired of this BS frankly and I need a new functioning device STAT. INITIATE THIS REPLACEMENT PROCESS. (2/2)",Sahoo117,negative,0.8767056465148926,anger,0.9824804663658142
24567,2022-01-04 05:15:13+00:00,1478233534762340355,@DellCares @Dell @MichaelDell This is the my second tweet for the same problem. This is obnoxiously ridiculous that your team is incompetent in customer service. I still haven't received any email asking for details. There has been no activity since I logged the complaint. (1/2),Sahoo117,negative,0.9446284770965576,anger,0.9840883016586304
24568,2022-01-04 05:06:30+00:00,1478231339304296448,"@Dell @MichaelDell @DellCares honestly, I am doing this as a last resort, I believe that you will be able to sort out the mess which @Dell_IN has made. I genuinely believe that even though we are tiny fraction or your revenue, @MichaelDell would never let retail customers suffer.",Vivekhegde1695,neutral,0.43064379692077637,optimism,0.9465953707695007
24569,2022-01-04 05:06:29+00:00,1478231336754171913,"@Dell @michaeldell @DellCares It is really disheartening to see that even though the terms and conditions clearly provide for refund and replacement, the executives at @Dell_IN dont even acknowledge refund, let me remind you, that too for a new one.",Vivekhegde1695,negative,0.8881489634513855,sadness,0.9775807857513428
24570,2022-01-04 04:51:24+00:00,1478227540359712769,"@DunlevyCarol @JDawsonTweets @JuddLegum @Dell @NRCC @NRSC Interestingly, I have an 8-yr-old Dell. Bought a different brand this year. They’ve lost my trust.",honor_day,negative,0.7811031341552734,sadness,0.691211998462677
24571,2022-01-04 04:50:54+00:00,1478227416313176064,"Hey @Dell  Americans remember hollow promises, #BuyApple #DellLiedToAmerica https://t.co/nFyBAvlFmR",imagesbyeric,negative,0.9112381935119629,anger,0.950977623462677
24572,2022-01-04 04:45:49+00:00,1478226133778776067,@JuddLegum @Dell @NRCC @NRSC Someone noticed the value of their US government contracts …,rboblee,neutral,0.8437706828117371,disgust,0.514841616153717
24573,2022-01-04 04:37:05+00:00,1478223938379415552,"@JuddLegum @Dell @NRCC @NRSC Got it
Boycott @Dell",BrentTumblin,negative,0.6794006824493408,anger,0.9517219662666321
24574,2022-01-04 04:33:19+00:00,1478222987841224705,@JuddLegum @Dell @NRCC @NRSC @Dell I won't be buying your products anymore.,Michael93609922,negative,0.9121103882789612,anger,0.8829196095466614
24575,2022-01-04 04:26:45+00:00,1478221337294479360,That's why I canceled my @dell order. https://t.co/AIA3trmDOK,BackFeedLoop,negative,0.6848571300506592,disgust,0.5991658568382263
24576,2022-01-04 04:23:41+00:00,1478220567165681667,"@ihynz @JuddLegum @Dell @NRCC @NRSC Many years ago,one of my sons worked and saved up for Alienware. Apparently dell had just bought them. They sent him one with a faulty motherboard. They refused to fix it and told us to find someone locally. Most expensive paperweight.",debbierjoyce,negative,0.8575150370597839,disgust,0.9132596850395203
24577,2022-01-04 04:21:12+00:00,1478219942386352129,@OlSparky18 @Ashtar94 @JuddLegum @Dell @NRCC @NRSC I have to close my Wells Fargo acct. this week.,SharonB53546171,negative,0.4948961138725281,disgust,0.6610329151153564
24578,2022-01-04 04:18:31+00:00,1478219263492169729,@maracanda @JuddLegum @Dell @NRCC @NRSC Return them,SharonB53546171,neutral,0.8261774778366089,disgust,0.38005053997039795
24579,2022-01-04 04:13:13+00:00,1478217932975005697,@towser44 @JuddLegum @Dell @NRCC @NRSC Alienware is trash since dell bought them.,debbierjoyce,negative,0.9103967547416687,anger,0.9633010029792786
24580,2022-01-04 04:03:57+00:00,1478215599218208772,@Dell It wdve been a great year for you to keep your promise and support our #democracy 😡 #boycottdell #Dell lied,EllenMarch2,negative,0.49579358100891113,anger,0.9780802726745605
24581,2022-01-04 03:58:38+00:00,1478214262816493575,@JuddLegum @Maxwell0wen @Dell @NRCC @NRSC They all lie.,MargieMinutell3,negative,0.7546157240867615,anger,0.9394423961639404
24582,2022-01-04 03:55:47+00:00,1478213545472921601,@JuddLegum @CleanAirMoms @Dell @NRCC @NRSC Too bad. I need to replace my aging Dell. Now think Ill work to bring the f**kers down.,9310jones,negative,0.9173259139060974,sadness,0.8706689476966858
24583,2022-01-04 03:52:52+00:00,1478212808948912128,"@JuddLegum @Dell @NRCC @NRSC A. This sucks. 
B. Who knew dell still exists?",Cynfulfan,negative,0.93532395362854,disgust,0.9383276700973511
24584,2022-01-04 03:44:21+00:00,1478210666645258243,@JuddLegum @Dell @NRCC @NRSC And here I was about to buy a new @Dell desktop. I guess some other lucky company is going to get my money now... #FuckDell,kevwaresf,negative,0.8699368834495544,anger,0.9819154739379883
24585,2022-01-04 03:43:47+00:00,1478210524831793155,"Divest and boycott.  @Dell 
Don't support #SeditionCaucus! https://t.co/zgedZFPyDi",kaoconnor,negative,0.9194710850715637,anger,0.9083807468414307
24586,2022-01-04 03:39:28+00:00,1478209439605800962,"I had purchased Dell Inspiron Ryzen 5 Quad Core  3450U from Flipkart on 24/12/21.
I want to return &amp; refund it
because of many issues regarding it,
a) the fan is making lot of noise 

#shameondell #jagograhakjago #shameonflipkart #shame #guiltfortrust
@dell @Flipkart",ArunMali2003,negative,0.828999936580658,anger,0.9581077694892883
24587,2022-01-04 03:32:38+00:00,1478207718150361089,@Dell is a white supremacist domestic terrorist organization. https://t.co/i9FTfiXMQL,HammerTime_419,negative,0.9154453277587891,disgust,0.8941430449485779
24588,2022-01-04 03:27:41+00:00,1478206472135839748,Does this mean that @Dell lied? Or is the corporate memory box damaged? https://t.co/jo8ADqUZig,drschaos,negative,0.8035972714424133,disgust,0.8094295859336853
24589,2022-01-04 03:27:15+00:00,1478206362974830595,@Dell is this true? So you hate democracy and support authoritarian government and white nationalism? Got it. https://t.co/Wch4jjnYCo,hvmahtani,negative,0.9105340242385864,anger,0.9776518940925598
24590,2022-01-04 03:19:20+00:00,1478204372869812225,"Note to @Dell: When you folded the most recent XPS BIOS update into Windows Update, it failed to check for connected AC power.",gorgepulse,negative,0.6694070100784302,disgust,0.8774400949478149
24591,2022-01-04 03:16:19+00:00,1478203614074179588,@JuddLegum @AlexFTweets @Dell @NRCC @NRSC @Dell #ShameOnYou - I will not buy from a company that doesn’t support Democracy.,jstring20,negative,0.9251459240913391,anger,0.983433723449707
24592,2022-01-04 03:15:43+00:00,1478203462571671553,@JuddLegum @Dell @NRCC @NRSC So glad I saw this! Was looking at a @Dell but won't consider it now.,sassmouthinTx,positive,0.8234218955039978,joy,0.9894558787345886
24593,2022-01-04 03:11:48+00:00,1478202474150477826,@cd_viva @TexasRickPowell @JuddLegum @Dell @NRCC @NRSC That's what is called COMMUNISTS Agenda. Those people should call themselves as Comrade.,TheresThePoint,negative,0.7149816155433655,anger,0.860668957233429
24594,2022-01-04 03:00:32+00:00,1478199639140704256,@JuddLegum I have owned several Dell computers. My current laptop will be my last Dell  unless @Dell stops supporting those who voted not to certify results from a free and fair election.,pro_indivisible,negative,0.5107172131538391,disgust,0.6788310408592224
24595,2022-01-04 02:49:01+00:00,1478196741270904838,"As mentioned in a @techreview podcast alongside @Dell, the future is employee-driven. Prioritizing career growth in a #RemoteWork environment requires technologies that deliver flexibility and work-life balance.
 
#DaaS enables both. Check out the podcast: https://t.co/EGR9PrLEtW",Workspot,positive,0.6996101140975952,optimism,0.9383624196052551
24596,2022-01-04 02:48:40+00:00,1478196652183797765,"@PedsIrving @JuddLegum @Dell @NRCC @NRSC Newegg and other computer part companies. It’s not hard to build one from scratch. Plus you’re not stuck with assembly line trash builds which overheat, are near impossible to upgrade due to horrible case designs, etc.",Axeman31,neutral,0.526335597038269,anger,0.9148949980735779
24597,2022-01-04 02:39:30+00:00,1478194347128635395,@towser44 @JuddLegum @Dell @NRCC @NRSC You can build one for half the cost and have a case that isn’t a POS which overheats. @Dell produces terrible consumer computers.,Axeman31,negative,0.7879871726036072,anger,0.9731695055961609
24598,2022-01-04 02:33:54+00:00,1478192936412237825,@TheeRougarou @JuddLegum @Dell @NRCC @NRSC Truth. @Dell is slimy. https://t.co/voEbnBxsj3,Axeman31,negative,0.8517090678215027,disgust,0.509998619556427
24599,2022-01-04 02:26:00+00:00,1478190951679946758,@JuddLegum @AmbienStupor @Dell @NRCC @NRSC Won't be buying Dell for my next computer,CJOB888,negative,0.5844393968582153,sadness,0.9186217188835144
24600,2022-01-04 02:25:36+00:00,1478190849561403398,@kmorga1 @Dell They want to be the preferred platform for sedition.,ColinNC,negative,0.7383155226707458,anger,0.6306909322738647
24601,2022-01-04 02:23:03+00:00,1478190208612847616,This is why I didn't buy a Dell when I replaced my computer last month. I bought/used Dell computers for over 20 years. Not any more. @Dell https://t.co/8qgUea3YPS,zettie_geez,negative,0.639957070350647,sadness,0.9023388028144836
24602,2022-01-04 02:22:49+00:00,1478190147761958913,"I wonder how much business @Dell will have to lose to understand that this is about way more than lower corporate taxes. Bye Dell, hello @HP. https://t.co/D1VNXDq77A",NoFascismPDX,negative,0.6907486915588379,disgust,0.8138343095779419
24603,2022-01-04 02:11:40+00:00,1478187340501643267,@JuddLegum @Dell @NRCC @NRSC Time to stop buying @Dell products.,SLC18157423,negative,0.8681939244270325,disgust,0.7743865847587585
24604,2022-01-04 02:10:11+00:00,1478186970027339778,Shame on you @Dell https://t.co/L2QTPwGJp2,gemini713,negative,0.8696014881134033,anger,0.9542194604873657
24605,2022-01-04 02:08:08+00:00,1478186454341804033,@JuddLegum @Dell @NRCC @NRSC Won't be purchasing Dell products again.,adlerdrive,negative,0.8374828100204468,sadness,0.6853858232498169
24606,2022-01-04 02:03:19+00:00,1478185240757743618,@Dell any comment? https://t.co/kbM2Q2biJ8,popsxV,neutral,0.6629594564437866,anticipation,0.4648880958557129
24607,2022-01-04 01:55:14+00:00,1478183207359057921,"Exhausting odyssey with @Dell. Slow web chat but talking to sales staff delivers persistent misgendering, eventually lost temper requesting that they stop calling me “Sir”, still calls me “Sir”,  asked to speak to supervisor and they hang up… #translife #misgendering",Patto1,negative,0.9300782084465027,anger,0.9823299050331116
24608,2022-01-04 01:54:36+00:00,1478183046469746690,We see you @Dell https://t.co/mpkFYTyJBq,rittercrews,positive,0.7851393818855286,anticipation,0.6518276929855347
24609,2022-01-04 01:53:16+00:00,1478182711281995782,@JuddLegum @Dell @NRCC @NRSC How about computer companys not supporting insurrectionists. Need a new PC. Who then?,thelon30,negative,0.740958034992218,anger,0.9486292600631714
24610,2022-01-04 01:52:29+00:00,1478182514221060098,"@DunlevyCarol @JDawsonTweets @JuddLegum @Dell @NRCC @NRSC Why would you buy @Dell before? “Yes, hello. I’d like to loose ALL my pictures whenever there’s an update.”",RadMooseLamb,negative,0.6542066335678101,anticipation,0.4094122350215912
24611,2022-01-04 01:49:29+00:00,1478181758399037440,@JuddLegum @Dell @NRCC @NRSC Greed ia a terrible thing.,terry_byte,negative,0.9106511473655701,anger,0.9687929749488831
24612,2022-01-04 01:49:24+00:00,1478181740883718146,@JuddLegum @Dell @NRCC @NRSC Boycott @Dell!,canihaveurpants,negative,0.8225589394569397,anger,0.961582362651825
24613,2022-01-04 01:47:28+00:00,1478181251391504387,@JuddLegum @Dell @NRCC @NRSC And Dell wonders why I keep trashing their adverts.,absolutezeroOr,negative,0.7713295221328735,anger,0.9722912311553955
24614,2022-01-04 01:46:37+00:00,1478181037637132290,@JuddLegum @Dell Judd - You’re the best! Please keep it coming. This information is invaluable to those of us who decide to choose products and services that promote American values. Much appreciated!,Capp97403345,positive,0.9736301898956299,joy,0.9827387928962708
24615,2022-01-04 01:46:05+00:00,1478180905353048064,@JuddLegum @Dell @NRCC @NRSC oof i wonder if gateway 2000 is capitalizing off this intel.,KBluezr,neutral,0.5647280812263489,anticipation,0.7019359469413757
24616,2022-01-04 01:45:09+00:00,1478180671105421320,"@Adron ✋About half of our team is NixOS Linux on @Dell Precision laptops, the other half Mac. We all pair on Linux on EC2.",0x1B,neutral,0.6451542377471924,joy,0.6694253087043762
24617,2022-01-04 01:44:54+00:00,1478180607305867266,@DunlevyCarol @JDawsonTweets @JuddLegum @Dell @NRCC @NRSC Done!,RebeccaBixby1,neutral,0.7820580005645752,joy,0.6634281277656555
24618,2022-01-04 01:44:15+00:00,1478180442536701952,@TheresThePoint @TexasRickPowell @JuddLegum @Dell @NRCC @NRSC Not unless they are donating money to insurrectionists trying to end US democracy,cd_viva,negative,0.5469275712966919,anger,0.9750863313674927
24619,2022-01-04 01:43:20+00:00,1478180210486824963,Hey @Dell lie much? https://t.co/FCaPvCOtic,terihall,negative,0.7737174034118652,disgust,0.5572690367698669
24620,2022-01-04 01:42:29+00:00,1478180000058818566,@ihynz @Gypsygoddess1 @JuddLegum @Dell @NRCC @NRSC I gave up working with Dell when they lied to me about shipping something and I posted the chat transcript some years back.,FirefighterGeek,negative,0.8474735617637634,anger,0.928202748298645
24621,2022-01-04 01:40:54+00:00,1478179599968178176,@suzannaregos @BettyLegendWyte @JuddLegum @Dell @NRCC @NRSC @ATT I am shopping for a new laptop but I will not be shopping at Dell. I dropped AT&amp;T years ago. No regrets and never looked back. AT&amp;T is awful.,cd_viva,negative,0.6809353828430176,anger,0.90248703956604
24622,2022-01-04 01:40:53+00:00,1478179593819504641,@JuddLegum @Dell @NRCC @NRSC My company is did the same.,jefetogreen,neutral,0.8301375508308411,anticipation,0.38329026103019714
24623,2022-01-04 01:40:51+00:00,1478179586378809346,@Dell is this true? Are you against democracy? Are you against the American people's rights? https://t.co/qwS2zbLsa5,geenance,negative,0.8748984932899475,anger,0.928840160369873
24624,2022-01-04 01:40:27+00:00,1478179487070113794,Ugh @Dell thinking nobody will notice https://t.co/xLEhuLeUFU,nakedemprorBLM,negative,0.85357666015625,disgust,0.9287611842155457
24625,2022-01-04 01:39:21+00:00,1478179211810508801,@ZD_Bernstein @JuddLegum @Dell @NRCC @NRSC They want to be the computer for authoritarian dictatorships.,cd_viva,negative,0.6452271342277527,anger,0.9419856071472168
24626,2022-01-04 01:38:03+00:00,1478178882688000000,@vodaeau @eligit @JuddLegum @Dell @NRCC @NRSC And Dell is huge in the cloud computing.,megnelsonart,neutral,0.4994131624698639,joy,0.9058322310447693
24627,2022-01-04 01:37:23+00:00,1478178715053953025,@Dean_Camron @JuddLegum @Dell @NRCC @NRSC Thank you,cd_viva,neutral,0.5341190099716187,joy,0.6522035598754883
24628,2022-01-04 01:37:02+00:00,1478178626893795329,@JuddLegum @Dell @NRCC @NRSC @Dell lost a loyal customer. No more contributing to traitors.,share24,negative,0.9103101491928101,anger,0.9706973433494568
24629,2022-01-04 01:32:24+00:00,1478177461124968449,"@JuddLegum @MinnesotaMaryS @Dell @NRCC @NRSC I'm so sick of the word ""concerned"". It didn't work for Collins, it wont work for Dell.",midwest55912,negative,0.9184517860412598,anger,0.9848559498786926
24630,2022-01-04 01:31:07+00:00,1478177138343878660,@RiseUPAmerica2 @JuddLegum @PeriwinkleRose3 @Dell @NRCC @NRSC @MichaelDell @DellOutlet Same.,NJgal4lyfe,neutral,0.8204073905944824,anticipation,0.3425140380859375
24631,2022-01-04 01:29:17+00:00,1478176676160827392,"@DunlevyCarol @JDawsonTweets @JuddLegum @Dell @NRCC @NRSC Bummer. I was about to get my kids a new laptop, and @Dell was top of the list. No more.",alixmb9,negative,0.8433545231819153,disgust,0.9156757593154907
24632,2022-01-04 01:26:43+00:00,1478176032498855938,"@warrenbreyer @Dell .@Dell  if their ""word"" means nothing, why would we trust their products or warranties.... I don't and I won't.",VeganSuds,negative,0.8898805975914001,anger,0.9644628167152405
24633,2022-01-04 01:18:31+00:00,1478173966850314240,I will never buy a @Dell product again. https://t.co/xSRD0ciFPb,TimeIsNow2020,negative,0.9173128008842468,anger,0.9034054279327393
24634,2022-01-04 01:13:37+00:00,1478172734903361541,"@dell So...manual has nothing and cannot find anything online...

G15 5511...What does the G key (F9) do?",xtye_,negative,0.7702765464782715,disgust,0.8967727422714233
24635,2022-01-04 00:55:16+00:00,1478168115204792320,@JuddLegum @Dell @NRCC @NRSC #BoycottDell I didn’t get my son the @Dell laptop he wanted for Christmas. After I told him what you did he is glad I supported another company. Oh well you don’t  need my 1K,MooreBoysMommy,negative,0.8901686072349548,anger,0.8545639514923096
24636,2022-01-04 00:48:54+00:00,1478166512154255363,@JuddLegum @Dell @NRCC @NRSC We need to get serious about not monetarily supporting people who are trying to destroy our lives.,billyjoebowers,negative,0.8679146766662598,anger,0.9436333775520325
24637,2022-01-04 00:34:10+00:00,1478162806046445572,@JuddLegum @Dell @NRCC @NRSC Big surprise. They all know it’s easier to manipulate a republican. So of course they will start paying them off again.,phil_Hoosierfan,negative,0.6327942609786987,anticipation,0.7851261496543884
24638,2022-01-04 00:33:07+00:00,1478162542392451073,This is just another reason why corporate donations shouldn't be allowed. @Dell did the opposite of what they said they would do. https://t.co/i0FcBRsb4I,UhaRugger,negative,0.918914794921875,anger,0.9737161993980408
24639,2022-01-04 00:27:36+00:00,1478161152995741697,"@JuddLegum @Dell @NRCC @NRSC Dude, I'm no longer getting a Dell.",jejuneconvo,negative,0.8036625981330872,disgust,0.8951998353004456
24640,2022-01-04 00:26:55+00:00,1478160979636764674,"@JuddLegum A Whole 30K from @Dell?  Can they afford it? 
Does democracy encourage capitalism or not!?",voter1vote,negative,0.5393019914627075,disgust,0.7367320656776428
24641,2022-01-04 00:23:37+00:00,1478160150452051969,"not a great look, @Dell https://t.co/0m6SuiclUj",rkofman,negative,0.9006667137145996,disgust,0.881791889667511
24642,2022-01-04 00:23:36+00:00,1478160147625263106,@JuddLegum @marythom @Dell @NRCC @NRSC 😂soooo..they lied again. Wait till you see the “donations” aka #payoffs as congress tries to take on @facebook @Twitter @Microsoft &amp; @Apple. It’s gonna be a gusher brother.,harrygr68605786,negative,0.6961268782615662,anger,0.9516420960426331
24643,2022-01-04 00:21:42+00:00,1478159669382336514,@DunlevyCarol @JDawsonTweets @JuddLegum @Dell @NRCC @NRSC HP all the way!!,Kathy17867025,positive,0.6520792245864868,joy,0.5017969012260437
